,school_name,school_slug,season,ranker,team_game_num_season,date,game_location,opp_name_abbr,game_type,team_game_result,team_game_score,opp_team_game_score,overtimes,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
6497,Rhode Island,rhode-island,2024,11,11,2023-12-16,N,Delaware,REG (Non-Conf),L,56,67,,21,50,0.42,5,17,0.294,16,33,0.485,0.47,9,10,0.9,7,25,32,14,7,6,19,14,23,58,0.397,5,21,0.238,18,37,0.486,0.44,16,18,0.889,10,15,25,14,12,3,12,11,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6498,Rhode Island,rhode-island,2024,12,12,2023-12-21,,New Hampshire,REG (Non-Conf),L,71,81,,25,65,0.385,5,22,0.227,20,43,0.465,0.423,16,24,0.667,11,26,37,12,5,6,12,16,28,65,0.431,13,24,0.542,15,41,0.366,0.531,12,19,0.632,10,32,42,14,6,1,11,19,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6499,Rhode Island,rhode-island,2024,13,13,2023-12-30,,Northeastern,REG (Non-Conf),W,82,71,,31,56,0.554,7,16,0.438,24,40,0.6,0.616,13,20,0.65,9,23,32,16,10,5,15,13,28,55,0.509,3,13,0.231,25,42,0.595,0.536,12,16,0.75,5,14,19,13,9,5,15,18,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6500,Rhode Island,rhode-island,2024,14,14,2024-01-03,,Saint Joseph's,REG (Conf),W,78,74,,25,61,0.41,6,25,0.24,19,36,0.528,0.459,22,35,0.629,11,27,38,18,7,4,9,20,25,63,0.397,8,30,0.267,17,33,0.515,0.46,16,26,0.615,12,26,38,12,8,3,11,25,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6501,Rhode Island,rhode-island,2024,15,15,2024-01-09,@,Davidson,REG (Conf),W,79,74,,25,49,0.51,7,20,0.35,18,29,0.621,0.582,22,33,0.667,5,26,31,12,3,4,12,21,25,55,0.455,9,23,0.391,16,32,0.5,0.536,15,23,0.652,7,19,26,14,5,2,8,22,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6502,Rhode Island,rhode-island,2024,16,16,2024-01-13,,Massachusetts,REG (Conf),W,89,77,,27,52,0.519,14,23,0.609,13,29,0.448,0.654,21,28,0.75,8,26,34,14,0,2,9,23,27,66,0.409,3,15,0.2,24,51,0.471,0.432,20,28,0.714,14,18,32,9,3,4,3,24,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6503,Rhode Island,rhode-island,2024,17,17,2024-01-17,@,St. Bonaventure,REG (Conf),L,64,99,,22,54,0.407,6,19,0.316,16,35,0.457,0.463,14,22,0.636,9,24,33,11,3,0,18,16,38,66,0.576,11,24,0.458,27,42,0.643,0.659,12,17,0.706,7,18,25,22,9,8,4,19,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6504,Rhode Island,rhode-island,2024,18,18,2024-01-20,@,Dayton,REG (Conf),L,62,96,,21,53,0.396,8,20,0.4,13,33,0.394,0.472,12,18,0.667,9,20,29,8,2,1,11,15,33,59,0.559,16,27,0.593,17,32,0.531,0.695,14,20,0.7,7,27,34,24,5,3,2,16,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6505,Rhode Island,rhode-island,2024,19,19,2024-01-24,,Fordham,REG (Conf),L,68,71,,23,51,0.451,4,13,0.308,19,38,0.5,0.49,18,30,0.6,6,31,37,15,4,3,14,22,27,57,0.474,8,22,0.364,19,35,0.543,0.544,9,25,0.36,3,25,28,11,9,3,6,22,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6506,Rhode Island,rhode-island,2024,20,20,2024-01-27,@,George Mason,REG (Conf),L,84,92,,29,57,0.509,13,27,0.481,16,30,0.533,0.623,13,24,0.542,6,23,29,12,1,1,8,29,30,59,0.508,7,22,0.318,23,37,0.622,0.568,25,33,0.758,9,27,36,10,3,4,2,18,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6507,Rhode Island,rhode-island,2024,21,21,2024-01-31,,La Salle,REG (Conf),W,71,69,,24,56,0.429,5,12,0.417,19,44,0.432,0.473,18,27,0.667,9,30,39,13,2,3,11,17,26,71,0.366,8,31,0.258,18,40,0.45,0.423,9,18,0.5,12,20,32,15,8,5,7,17,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6508,Rhode Island,rhode-island,2024,22,22,2024-02-03,,Duquesne,REG (Conf),L,71,85,,26,58,0.448,5,18,0.278,21,40,0.525,0.491,14,20,0.7,7,16,23,12,6,2,10,17,28,53,0.528,14,27,0.519,14,26,0.538,0.66,15,17,0.882,5,23,28,20,5,6,13,18,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6509,Rhode Island,rhode-island,2024,23,23,2024-02-06,@,George Washington,REG (Conf),W,88,65,,33,64,0.516,4,16,0.25,29,48,0.604,0.547,18,22,0.818,10,28,38,11,8,5,11,16,25,61,0.41,5,29,0.172,20,32,0.625,0.451,10,19,0.526,8,18,26,12,7,5,14,21,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6510,Rhode Island,rhode-island,2024,24,24,2024-02-11,@,Massachusetts,REG (Conf),L,79,81,,29,61,0.475,8,15,0.533,21,46,0.457,0.541,13,16,0.813,6,18,24,15,6,3,12,18,31,64,0.484,11,28,0.393,20,36,0.556,0.57,8,18,0.444,8,23,31,20,9,2,9,13,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6511,Rhode Island,rhode-island,2024,25,25,2024-02-18,,Loyola Chicago,REG (Conf),L,67,77,,25,56,0.446,4,17,0.235,21,39,0.538,0.482,13,22,0.591,4,20,24,13,8,4,8,16,28,61,0.459,6,24,0.25,22,37,0.595,0.508,15,17,0.882,11,30,41,15,6,9,12,21,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6512,Rhode Island,rhode-island,2024,26,26,2024-02-21,,Richmond,REG (Conf),L,77,85,,27,59,0.458,9,19,0.474,18,40,0.45,0.534,14,18,0.778,9,20,29,17,4,2,12,17,33,60,0.55,9,21,0.429,24,39,0.615,0.625,10,18,0.556,6,24,30,21,6,3,7,17,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6513,Rhode Island,rhode-island,2024,27,27,2024-02-25,@,La Salle,REG (Conf),L,61,84,,25,62,0.403,6,22,0.273,19,40,0.475,0.452,5,9,0.556,6,22,28,10,5,2,14,15,31,61,0.508,12,26,0.462,19,35,0.543,0.607,10,13,0.769,4,27,31,18,8,6,9,14,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6514,Rhode Island,rhode-island,2024,28,28,2024-02-28,@,VCU,REG (Conf),L,67,88,,22,53,0.415,9,28,0.321,13,25,0.52,0.5,14,18,0.778,6,18,24,13,4,4,15,17,30,62,0.484,10,29,0.345,20,33,0.606,0.565,18,21,0.857,10,26,36,15,10,4,10,17,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6515,Rhode Island,rhode-island,2024,29,29,2024-03-02,,Saint Louis,REG (Conf),L,91,94,,29,56,0.518,11,25,0.44,18,31,0.581,0.616,22,32,0.688,13,17,30,12,2,2,12,20,33,61,0.541,11,21,0.524,22,40,0.55,0.631,17,21,0.81,9,17,26,19,6,6,5,21,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6516,Rhode Island,rhode-island,2024,30,30,2024-03-06,,George Mason,REG (Conf),L,51,69,,15,51,0.294,4,19,0.211,11,32,0.344,0.333,17,26,0.654,8,22,30,7,2,6,8,13,25,57,0.439,9,26,0.346,16,31,0.516,0.518,10,16,0.625,8,29,37,12,5,4,5,19,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6517,Rhode Island,rhode-island,2024,31,31,2024-03-09,@,Fordham,REG (Conf),W,58,50,,18,46,0.391,3,19,0.158,15,27,0.556,0.424,19,30,0.633,6,31,37,8,6,1,15,17,17,63,0.27,7,29,0.241,10,34,0.294,0.325,9,15,0.6,9,25,34,10,5,6,11,22,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6518,Rhode Island,rhode-island,2024,32,32,2024-03-12,N,Saint Louis,CTOURN,L,71,74,,25,54,0.463,6,19,0.316,19,35,0.543,0.519,15,24,0.625,7,24,31,12,4,3,11,17,28,59,0.475,6,22,0.273,22,37,0.595,0.525,12,20,0.6,8,26,34,20,7,3,9,19,248,Rhode Island,32,12,20,0.375,-2.26,2.87,,6.0,12.0,,9,8,,3,8,,2322,2443,,1280,826,1800,0.459,209,599,0.349,461,713,0.647,332,1178,408,151,99,403,541
6519,Rice,rice,2024,1,1,2023-11-07,,St. Thomas (TX),REG (Non-Conf),W,101,57,,38,71,0.535,14,31,0.452,24,40,0.6,0.634,11,16,0.688,17,26,43,24,8,1,5,5,21,57,0.368,8,28,0.286,13,29,0.448,0.439,7,9,0.778,8,17,25,10,4,1,14,13,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6520,Rice,rice,2024,2,2,2023-11-10,,Harvard,REG (Non-Conf),L,76,89,,25,60,0.417,8,24,0.333,17,36,0.472,0.483,18,28,0.643,9,20,29,14,6,3,9,19,32,60,0.533,7,20,0.35,25,40,0.625,0.592,18,23,0.783,6,26,32,17,8,5,10,20,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6521,Rice,rice,2024,3,3,2023-11-15,@,Texas,REG (Non-Conf),L,64,80,,23,60,0.383,4,22,0.182,19,38,0.5,0.417,14,16,0.875,6,16,22,15,8,4,8,16,29,48,0.604,10,22,0.455,19,26,0.731,0.708,12,22,0.545,6,30,36,17,6,6,16,15,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6522,Rice,rice,2024,4,4,2023-11-21,N,Indiana State,REG (Non-Conf),L,88,103,,29,65,0.446,10,22,0.455,19,43,0.442,0.523,20,22,0.909,9,26,35,15,4,5,18,20,33,66,0.5,16,34,0.471,17,32,0.531,0.621,21,27,0.778,5,23,28,23,8,2,7,17,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6523,Rice,rice,2024,5,5,2023-11-22,N,New Mexico,REG (Non-Conf),L,56,90,,18,53,0.34,7,28,0.25,11,25,0.44,0.406,13,18,0.722,4,24,28,11,5,3,16,13,36,71,0.507,5,18,0.278,31,53,0.585,0.542,13,15,0.867,10,30,40,18,7,5,7,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6524,Rice,rice,2024,6,6,2023-11-24,N,UC Irvine,REG (Non-Conf),L,68,83,,25,57,0.439,4,13,0.308,21,44,0.477,0.474,14,23,0.609,5,18,23,10,3,3,10,21,30,58,0.517,5,13,0.385,25,45,0.556,0.56,18,24,0.75,9,33,42,12,4,4,12,20,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6525,Rice,rice,2024,7,7,2023-11-30,,UT Martin,REG (Non-Conf),W,98,78,,37,73,0.507,8,28,0.286,29,45,0.644,0.562,16,23,0.696,13,33,46,19,9,4,9,12,27,67,0.403,13,30,0.433,14,37,0.378,0.5,11,11,1.0,4,26,30,16,3,1,13,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6526,Rice,rice,2024,8,8,2023-12-02,,Houston Christian,REG (Non-Conf),W,65,56,,24,61,0.393,5,25,0.2,19,36,0.528,0.434,12,24,0.5,9,30,39,14,8,6,9,15,24,68,0.353,3,17,0.176,21,51,0.412,0.375,5,15,0.333,13,31,44,6,6,1,14,17,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6527,Rice,rice,2024,9,9,2023-12-06,@,Houston,REG (Non-Conf),L,39,75,,13,45,0.289,5,21,0.238,8,24,0.333,0.344,8,13,0.615,7,18,25,7,7,1,20,11,31,66,0.47,8,22,0.364,23,44,0.523,0.53,5,9,0.556,17,25,42,17,13,5,10,18,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6528,Rice,rice,2024,10,10,2023-12-13,,Incarnate Word,REG (Non-Conf),W,80,57,,31,60,0.517,6,24,0.25,25,36,0.694,0.567,12,16,0.75,12,29,41,13,9,2,12,13,19,56,0.339,8,28,0.286,11,28,0.393,0.411,11,14,0.786,6,17,23,9,5,3,14,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6529,Rice,rice,2024,11,11,2023-12-16,@,Northwestern State,REG (Non-Conf),W,76,51,,33,65,0.508,7,23,0.304,26,42,0.619,0.562,3,7,0.429,12,29,41,18,5,5,10,13,22,59,0.373,2,20,0.1,20,39,0.513,0.39,5,10,0.5,10,18,28,7,5,2,10,10,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6530,Rice,rice,2024,12,12,2023-12-20,,Prairie View A&M,REG (Non-Conf),W,82,56,,33,63,0.524,7,23,0.304,26,40,0.65,0.579,9,10,0.9,10,36,46,15,4,6,13,11,21,63,0.333,6,19,0.316,15,44,0.341,0.381,8,10,0.8,3,17,20,6,10,3,9,14,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6531,Rice,rice,2024,13,13,2023-12-22,,Louisiana,REG (Non-Conf),L,67,84,,21,55,0.382,11,26,0.423,10,29,0.345,0.482,14,18,0.778,9,16,25,12,5,4,12,13,30,61,0.492,13,28,0.464,17,33,0.515,0.598,11,14,0.786,11,27,38,17,8,5,9,20,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6532,Rice,rice,2024,14,14,2024-01-03,@,Tulane,REG (Conf),L,59,84,,19,60,0.317,8,32,0.25,11,28,0.393,0.383,13,15,0.867,9,17,26,11,5,4,13,13,34,60,0.567,9,21,0.429,25,39,0.641,0.642,7,12,0.583,8,26,34,24,10,4,11,14,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6533,Rice,rice,2024,15,15,2024-01-06,,UTSA,REG (Conf),L,82,89,OT,30,68,0.441,8,30,0.267,22,38,0.579,0.5,14,18,0.778,8,21,29,16,7,1,11,14,30,63,0.476,14,31,0.452,16,32,0.5,0.587,15,18,0.833,11,26,37,18,10,1,15,15,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6534,Rice,rice,2024,16,16,2024-01-12,@,South Florida,REG (Conf),L,73,81,,26,56,0.464,9,18,0.5,17,38,0.447,0.545,12,16,0.75,9,29,38,17,4,2,16,21,24,60,0.4,8,24,0.333,16,36,0.444,0.467,25,29,0.862,7,19,26,18,12,8,6,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6535,Rice,rice,2024,17,17,2024-01-16,,Charlotte,REG (Conf),L,79,81,OT,29,55,0.527,10,22,0.455,19,33,0.576,0.618,11,17,0.647,10,20,30,18,6,4,12,18,29,63,0.46,10,22,0.455,19,41,0.463,0.54,13,20,0.65,17,14,31,17,11,5,10,17,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6536,Rice,rice,2024,18,18,2024-01-20,@,Temple,REG (Conf),W,69,66,,22,54,0.407,9,26,0.346,13,28,0.464,0.491,16,23,0.696,10,28,38,18,2,3,12,13,25,62,0.403,9,29,0.31,16,33,0.485,0.476,7,14,0.5,4,24,28,13,8,1,8,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6537,Rice,rice,2024,19,19,2024-01-24,,Florida Atlantic,REG (Conf),L,56,69,,22,63,0.349,7,24,0.292,15,39,0.385,0.405,5,11,0.455,13,20,33,12,8,4,10,15,24,55,0.436,6,17,0.353,18,38,0.474,0.491,15,17,0.882,8,31,39,14,7,4,12,12,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6538,Rice,rice,2024,20,20,2024-01-27,,Tulsa,REG (Conf),L,83,85,,30,69,0.435,13,34,0.382,17,35,0.486,0.529,10,15,0.667,10,20,30,23,10,1,13,19,27,49,0.551,11,23,0.478,16,26,0.615,0.663,20,26,0.769,2,28,30,15,8,6,15,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6539,Rice,rice,2024,21,21,2024-01-31,@,Memphis,REG (Conf),W,74,71,,25,51,0.49,10,21,0.476,15,30,0.5,0.588,14,24,0.583,9,17,26,9,10,4,15,20,25,60,0.417,3,18,0.167,22,42,0.524,0.442,18,21,0.857,13,20,33,10,10,4,16,19,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6540,Rice,rice,2024,22,22,2024-02-03,@,UTSA,REG (Conf),W,80,76,,28,59,0.475,12,29,0.414,16,30,0.533,0.576,12,18,0.667,9,21,30,14,3,5,11,19,28,65,0.431,7,25,0.28,21,40,0.525,0.485,13,17,0.765,10,22,32,16,7,3,7,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6541,Rice,rice,2024,23,23,2024-02-07,,SMU,REG (Conf),L,69,95,,24,52,0.462,10,25,0.4,14,27,0.519,0.558,11,16,0.688,5,18,23,17,1,2,12,7,41,72,0.569,10,29,0.345,31,43,0.721,0.639,3,4,0.75,12,25,37,24,10,3,3,13,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6542,Rice,rice,2024,24,24,2024-02-10,,South Florida,REG (Conf),L,65,69,,25,60,0.417,7,22,0.318,18,38,0.474,0.475,8,13,0.615,10,27,37,12,4,3,8,17,25,58,0.431,12,27,0.444,13,31,0.419,0.534,7,12,0.583,10,25,35,15,4,3,9,12,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6543,Rice,rice,2024,25,25,2024-02-17,@,Tulsa,REG (Conf),L,82,93,OT,30,66,0.455,6,20,0.3,24,46,0.522,0.5,16,23,0.696,8,30,38,14,4,4,9,18,30,65,0.462,11,24,0.458,19,41,0.463,0.546,22,26,0.846,6,28,34,20,8,3,5,17,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6544,Rice,rice,2024,26,26,2024-02-21,@,UAB,REG (Conf),W,94,71,,35,58,0.603,11,19,0.579,24,39,0.615,0.698,13,16,0.813,5,25,30,14,4,4,5,18,22,64,0.344,9,23,0.391,13,41,0.317,0.414,18,22,0.818,17,14,31,12,4,2,8,14,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6545,Rice,rice,2024,27,27,2024-02-24,,East Carolina,REG (Conf),W,70,52,,26,55,0.473,9,24,0.375,17,31,0.548,0.555,9,11,0.818,8,28,36,15,3,3,9,11,19,54,0.352,7,21,0.333,12,33,0.364,0.417,7,11,0.636,7,20,27,10,5,1,9,13,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6546,Rice,rice,2024,28,28,2024-02-28,,Temple,REG (Conf),L,43,65,,14,54,0.259,1,15,0.067,13,39,0.333,0.269,14,23,0.609,12,22,34,7,5,2,10,8,24,50,0.48,10,23,0.435,14,27,0.519,0.58,7,10,0.7,4,25,29,11,8,7,7,21,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6547,Rice,rice,2024,29,29,2024-03-02,@,Wichita State,REG (Conf),L,66,87,,25,56,0.446,6,20,0.3,19,36,0.528,0.5,10,13,0.769,4,15,19,14,7,6,10,9,30,57,0.526,14,22,0.636,16,35,0.457,0.649,13,14,0.929,7,26,33,18,7,4,12,12,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6548,Rice,rice,2024,30,30,2024-03-06,@,Charlotte,REG (Conf),L,64,69,,25,50,0.5,4,14,0.286,21,36,0.583,0.54,10,17,0.588,2,29,31,12,4,6,9,15,22,61,0.361,6,27,0.222,16,34,0.471,0.41,19,23,0.826,13,25,38,11,3,2,7,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6549,Rice,rice,2024,31,31,2024-03-09,,North Texas,REG (Conf),L,55,71,,19,51,0.373,6,21,0.286,13,30,0.433,0.431,11,15,0.733,8,25,33,9,5,4,9,13,26,53,0.491,10,22,0.455,16,31,0.516,0.585,9,16,0.563,6,26,32,12,8,4,8,16,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
6550,Rice,rice,2024,32,32,2024-03-13,N,Wichita State,CTOURN,L,81,88,,29,55,0.527,9,18,0.5,20,37,0.541,0.609,14,19,0.737,9,20,29,22,5,8,8,13,35,70,0.5,11,21,0.524,24,49,0.49,0.579,7,10,0.7,13,18,31,22,6,2,6,13,249,Rice,32,11,21,0.344,-3.22,1.97,,5.0,13.0,,6,10,,5,7,,2304,2421,,1295,833,1880,0.443,251,744,0.337,387,557,0.695,330,1134,461,178,117,372,463
