,school_name,school_slug,season,ranker,team_game_num_season,date,game_location,opp_name_abbr,game_type,team_game_result,team_game_score,opp_team_game_score,overtimes,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf
8114,Rhode Island,rhode-island,2023,22,22,2023-01-28,,La Salle,REG (Conf),W,72,70,,27,61,0.443,7,17,0.412,20,44,0.455,0.5,11,21,0.524,11,27,38,12,4,3,14,14,23,57,0.404,11,27,0.407,12,30,0.4,0.5,13,18,0.722,7,23,30,13,5,5,12,19
8115,Rhode Island,rhode-island,2023,23,23,2023-02-01,@,Saint Joseph's,REG (Conf),L,50,64,,20,59,0.339,1,13,0.077,19,46,0.413,0.347,9,15,0.6,14,28,42,6,7,4,18,15,25,61,0.41,6,25,0.24,19,36,0.528,0.459,8,15,0.533,10,27,37,10,10,7,11,14
8116,Rhode Island,rhode-island,2023,24,24,2023-02-07,@,Saint Louis,REG (Conf),L,71,76,,24,55,0.436,8,19,0.421,16,36,0.444,0.509,15,24,0.625,4,25,29,9,8,6,14,15,27,61,0.443,10,25,0.4,17,36,0.472,0.525,12,18,0.667,8,23,31,16,7,7,15,18
8117,Rhode Island,rhode-island,2023,25,25,2023-02-11,@,George Mason,REG (Conf),L,67,75,,19,48,0.396,4,12,0.333,15,36,0.417,0.438,25,27,0.926,5,18,23,6,9,4,14,22,26,50,0.52,8,20,0.4,18,30,0.6,0.6,15,24,0.625,7,23,30,16,6,2,15,19
8118,Rhode Island,rhode-island,2023,26,26,2023-02-15,,VCU,REG (Conf),L,54,55,,16,43,0.372,5,16,0.313,11,27,0.407,0.43,17,22,0.773,6,22,28,9,6,5,15,19,20,48,0.417,1,13,0.077,19,35,0.543,0.427,14,23,0.609,8,21,29,9,6,4,8,17
8119,Rhode Island,rhode-island,2023,27,27,2023-02-18,,Massachusetts,REG (Conf),L,45,69,,16,65,0.246,4,25,0.16,12,40,0.3,0.277,9,16,0.563,10,17,27,7,9,4,11,13,30,60,0.5,5,16,0.313,25,44,0.568,0.542,4,7,0.571,8,34,42,12,5,7,13,16
8120,Rhode Island,rhode-island,2023,28,28,2023-02-22,,George Washington,REG (Conf),L,80,89,OT,30,72,0.417,6,20,0.3,24,52,0.462,0.458,14,17,0.824,13,24,37,12,7,4,12,18,35,67,0.522,8,24,0.333,27,43,0.628,0.582,11,18,0.611,8,29,37,16,9,8,11,17
8121,Rhode Island,rhode-island,2023,29,29,2023-02-25,@,Fordham,REG (Conf),L,71,74,,23,57,0.404,9,16,0.563,14,41,0.341,0.482,16,19,0.842,7,21,28,12,8,2,13,19,25,63,0.397,9,26,0.346,16,37,0.432,0.468,15,19,0.789,14,23,37,14,6,6,14,17
8122,Rhode Island,rhode-island,2023,30,30,2023-03-01,@,Loyola Chicago,REG (Conf),W,79,77,,27,60,0.45,7,20,0.35,20,40,0.5,0.508,18,21,0.857,8,23,31,14,7,4,7,17,27,55,0.491,7,21,0.333,20,34,0.588,0.555,16,22,0.727,6,20,26,18,5,8,7,15
8123,Rhode Island,rhode-island,2023,31,31,2023-03-04,,Davidson,REG (Conf),L,54,68,,20,48,0.417,5,17,0.294,15,31,0.484,0.469,9,11,0.818,5,26,31,9,6,3,18,20,21,55,0.382,7,24,0.292,14,31,0.452,0.445,19,21,0.905,6,21,27,12,7,1,8,15
8124,Rhode Island,rhode-island,2023,32,32,2023-03-07,N,La Salle,CTOURN,L,56,73,,17,58,0.293,5,22,0.227,12,36,0.333,0.336,17,28,0.607,10,21,31,8,7,2,9,18,31,62,0.5,4,16,0.25,27,46,0.587,0.532,7,11,0.636,12,36,48,8,4,3,12,19
8125,Rice,rice,2023,1,1,2022-11-07,@,Pepperdine,REG (Non-Conf),L,67,106,,24,63,0.381,10,32,0.313,14,31,0.452,0.46,9,22,0.409,8,20,28,17,7,2,14,12,44,70,0.629,15,30,0.5,29,40,0.725,0.736,3,4,0.75,3,33,36,25,8,4,12,20
8126,Rice,rice,2023,2,2,2022-11-10,,St. Thomas (TX),REG (Non-Conf),W,85,48,,28,58,0.483,14,38,0.368,14,20,0.7,0.603,15,20,0.75,8,30,38,16,9,4,8,14,19,56,0.339,4,17,0.235,15,39,0.385,0.375,6,8,0.75,4,23,27,7,3,0,14,19
8127,Rice,rice,2023,3,3,2022-11-15,@,Middle Tennessee,REG (Conf),L,46,81,,17,43,0.395,2,14,0.143,15,29,0.517,0.419,10,16,0.625,3,21,24,9,3,1,16,18,29,56,0.518,13,26,0.5,16,30,0.533,0.634,10,18,0.556,7,25,32,20,10,2,9,20
8128,Rice,rice,2023,4,4,2022-11-18,,Georgia Southern,REG (Non-Conf),W,88,71,,33,54,0.611,10,23,0.435,23,31,0.742,0.704,12,17,0.706,6,34,40,20,2,2,15,15,28,60,0.467,6,19,0.316,22,41,0.537,0.517,9,18,0.5,1,18,19,14,9,1,6,18
8129,Rice,rice,2023,5,5,2022-11-19,,Western Michigan,REG (Non-Conf),W,96,88,,33,62,0.532,12,27,0.444,21,35,0.6,0.629,18,25,0.72,8,15,23,19,8,1,6,12,34,60,0.567,9,22,0.409,25,38,0.658,0.642,11,14,0.786,11,26,37,14,3,3,16,19
8130,Rice,rice,2023,6,6,2022-11-21,,Houston Christian,REG (Non-Conf),W,76,67,,25,59,0.424,9,36,0.25,16,23,0.696,0.5,17,19,0.895,7,27,34,20,3,1,7,13,24,56,0.429,13,30,0.433,11,26,0.423,0.545,6,9,0.667,4,24,28,16,3,0,14,19
8131,Rice,rice,2023,7,7,2022-11-30,,Prairie View A&M,REG (Non-Conf),W,70,62,,20,48,0.417,4,20,0.2,16,28,0.571,0.458,26,34,0.765,10,27,37,12,6,1,14,16,22,52,0.423,6,21,0.286,16,31,0.516,0.481,12,18,0.667,4,18,22,8,6,2,10,26
8132,Rice,rice,2023,8,8,2022-12-04,@,Texas State,REG (Non-Conf),W,83,71,,28,52,0.538,12,21,0.571,16,31,0.516,0.654,15,20,0.75,3,25,28,17,4,2,13,12,28,60,0.467,4,14,0.286,24,46,0.522,0.5,11,14,0.786,8,21,29,6,8,2,10,20
8133,Rice,rice,2023,9,9,2022-12-12,@,Texas,REG (Non-Conf),L,81,87,OT,30,69,0.435,9,28,0.321,21,41,0.512,0.5,12,17,0.706,11,22,33,17,6,1,15,24,32,64,0.5,5,22,0.227,27,42,0.643,0.539,18,27,0.667,12,26,38,16,9,3,14,20
8134,Rice,rice,2023,10,10,2022-12-15,,North American,REG (Non-Conf),W,92,54,,39,74,0.527,7,24,0.292,32,50,0.64,0.574,7,9,0.778,14,35,49,27,13,1,16,9,23,62,0.371,2,18,0.111,21,44,0.477,0.387,6,9,0.667,4,20,24,8,10,3,16,10
8135,Rice,rice,2023,11,11,2022-12-17,,Northwestern State,REG (Non-Conf),W,110,73,,39,58,0.672,3,8,0.375,36,50,0.72,0.698,29,34,0.853,8,44,52,21,4,4,21,20,27,78,0.346,8,30,0.267,19,48,0.396,0.397,11,19,0.579,6,10,16,11,10,2,9,23
8136,Rice,rice,2023,12,12,2022-12-19,,Jarvis Christian,REG (Non-Conf),W,109,64,,43,69,0.623,16,33,0.485,27,36,0.75,0.739,7,11,0.636,6,39,45,31,10,3,14,15,23,70,0.329,10,29,0.345,13,41,0.317,0.4,8,13,0.615,8,21,29,15,9,2,15,11
8137,Rice,rice,2023,13,13,2022-12-29,@,Western Kentucky,REG (Conf),W,81,78,,25,63,0.397,14,34,0.412,11,29,0.379,0.508,17,18,0.944,10,22,32,18,5,1,15,16,28,63,0.444,7,20,0.35,21,43,0.488,0.5,15,22,0.682,9,27,36,15,6,4,16,16
8138,Rice,rice,2023,14,14,2022-12-31,@,UTEP,REG (Conf),W,72,67,OT,24,63,0.381,8,27,0.296,16,36,0.444,0.444,16,23,0.696,11,33,44,10,7,3,18,19,26,65,0.4,5,26,0.192,21,39,0.538,0.438,10,20,0.5,10,30,40,15,9,3,18,22
8139,Rice,rice,2023,15,15,2023-01-05,,Louisiana Tech,REG (Conf),L,82,88,OT,24,57,0.421,12,28,0.429,12,29,0.414,0.526,22,30,0.733,10,27,37,17,5,3,14,14,34,66,0.515,10,25,0.4,24,41,0.585,0.591,10,15,0.667,8,24,32,18,10,2,12,20
8140,Rice,rice,2023,16,16,2023-01-11,,Middle Tennessee,REG (Conf),L,68,71,,28,59,0.475,4,13,0.308,24,46,0.522,0.508,8,13,0.615,9,20,29,13,6,4,13,15,28,56,0.5,8,22,0.364,20,34,0.588,0.571,7,13,0.538,8,22,30,6,10,11,11,16
8141,Rice,rice,2023,17,17,2023-01-14,,UTEP,REG (Conf),W,83,82,,29,51,0.569,10,23,0.435,19,28,0.679,0.667,15,19,0.789,5,24,29,12,7,1,19,15,35,70,0.5,4,18,0.222,31,52,0.596,0.529,8,13,0.615,12,17,29,16,13,1,11,19
8142,Rice,rice,2023,18,18,2023-01-16,@,UTSA,REG (Conf),W,88,81,OT,32,68,0.471,9,28,0.321,23,40,0.575,0.537,15,26,0.577,12,28,40,22,4,4,11,16,32,74,0.432,11,31,0.355,21,43,0.488,0.507,6,9,0.667,9,26,35,11,3,2,11,23
8143,Rice,rice,2023,19,19,2023-01-19,@,North Texas,REG (Conf),W,72,60,,25,47,0.532,3,7,0.429,22,40,0.55,0.564,19,21,0.905,3,25,28,12,8,1,9,14,21,56,0.375,10,27,0.37,11,29,0.379,0.464,8,13,0.615,8,16,24,9,5,2,12,13
8144,Rice,rice,2023,20,20,2023-01-26,,Charlotte,REG (Conf),W,65,63,,23,49,0.469,8,23,0.348,15,26,0.577,0.551,11,14,0.786,3,18,21,11,7,7,10,10,27,58,0.466,7,21,0.333,20,37,0.541,0.526,2,3,0.667,7,24,31,13,7,2,12,15
8145,Rice,rice,2023,21,21,2023-01-28,,UAB,REG (Conf),L,52,70,,19,57,0.333,8,26,0.308,11,31,0.355,0.404,6,7,0.857,6,22,28,10,7,4,13,17,25,58,0.431,6,14,0.429,19,44,0.432,0.483,14,19,0.737,12,30,42,15,12,3,11,15
8146,Rice,rice,2023,22,22,2023-02-02,@,Louisiana Tech,REG (Conf),L,72,80,,26,56,0.464,9,24,0.375,17,32,0.531,0.545,11,14,0.786,12,26,38,13,4,1,14,14,27,58,0.466,12,26,0.462,15,32,0.469,0.569,14,16,0.875,6,20,26,14,9,3,8,14
8147,Rice,rice,2023,23,23,2023-02-04,,North Texas,REG (Conf),L,64,74,,24,51,0.471,6,16,0.375,18,35,0.514,0.529,10,18,0.556,4,19,23,8,6,2,6,19,25,48,0.521,6,15,0.4,19,33,0.576,0.583,18,26,0.692,8,25,33,12,3,1,12,19
8148,Rice,rice,2023,24,24,2023-02-09,@,Florida Atlantic,REG (Conf),L,81,90,,29,63,0.46,12,29,0.414,17,34,0.5,0.556,11,13,0.846,1,22,23,9,5,2,9,19,29,59,0.492,8,25,0.32,21,34,0.618,0.559,24,29,0.828,5,30,35,13,7,2,8,15
8149,Rice,rice,2023,25,25,2023-02-11,@,Florida International,REG (Conf),W,85,78,,30,61,0.492,14,32,0.438,16,29,0.552,0.607,11,18,0.611,10,24,34,12,4,2,9,13,33,61,0.541,4,16,0.25,29,45,0.644,0.574,8,9,0.889,3,21,24,9,5,3,7,18
8150,Rice,rice,2023,26,26,2023-02-16,,UTSA,REG (Conf),L,79,84,,25,63,0.397,10,30,0.333,15,33,0.455,0.476,19,25,0.76,12,25,37,15,5,5,15,18,32,61,0.525,7,17,0.412,25,44,0.568,0.582,13,19,0.684,8,26,34,10,9,2,13,19
8151,Rice,rice,2023,27,27,2023-02-18,,Western Kentucky,REG (Conf),W,83,77,,27,61,0.443,10,27,0.37,17,34,0.5,0.525,19,23,0.826,5,30,35,16,6,3,8,13,29,66,0.439,10,29,0.345,19,37,0.514,0.515,9,10,0.9,6,27,33,15,3,6,10,20
8152,Rice,rice,2023,28,28,2023-02-23,@,UAB,REG (Conf),L,57,85,,20,62,0.323,6,28,0.214,14,34,0.412,0.371,11,16,0.688,7,22,29,13,7,1,12,14,30,64,0.469,11,27,0.407,19,37,0.514,0.555,14,20,0.7,12,35,47,18,8,4,12,14
8153,Rice,rice,2023,29,29,2023-02-25,@,Charlotte,REG (Conf),L,54,70,,20,54,0.37,7,27,0.259,13,27,0.481,0.435,7,12,0.583,4,22,26,10,6,0,7,11,28,54,0.519,7,15,0.467,21,39,0.538,0.583,7,10,0.7,5,29,34,8,2,1,9,11
8154,Rice,rice,2023,30,30,2023-03-02,,Florida Atlantic,REG (Conf),L,74,103,,25,54,0.463,12,31,0.387,13,23,0.565,0.574,12,13,0.923,2,21,23,11,4,1,14,16,39,73,0.534,17,36,0.472,22,37,0.595,0.651,8,9,0.889,9,26,35,19,7,1,8,15
8155,Rice,rice,2023,31,31,2023-03-04,,Florida International,REG (Conf),L,83,90,,30,59,0.508,11,25,0.44,19,34,0.559,0.602,12,14,0.857,8,20,28,20,7,5,12,19,31,63,0.492,6,16,0.375,25,47,0.532,0.54,22,26,0.846,11,20,31,17,7,4,10,15
8156,Rice,rice,2023,32,32,2023-03-08,N,UTSA,CTOURN,W,72,71,,30,61,0.492,5,23,0.217,25,38,0.658,0.533,7,10,0.7,5,26,31,14,3,7,10,18,27,63,0.429,7,20,0.35,20,43,0.465,0.484,10,18,0.556,12,26,38,9,5,3,10,15
8157,Rice,rice,2023,33,33,2023-03-09,N,UAB,CTOURN,L,60,87,,21,46,0.457,10,24,0.417,11,22,0.5,0.565,8,11,0.727,1,22,23,16,2,1,20,19,30,59,0.508,11,22,0.5,19,37,0.514,0.602,16,21,0.762,7,26,33,13,10,3,9,13
8158,Rice,rice,2023,34,34,2023-03-19,N,Duquesne,CBI,W,84,78,,32,56,0.571,5,17,0.294,27,39,0.692,0.616,15,21,0.714,7,20,27,15,10,0,11,16,26,62,0.419,14,36,0.389,12,26,0.462,0.532,12,13,0.923,10,19,29,14,1,0,14,17
8159,Rice,rice,2023,35,35,2023-03-20,N,Southern Utah,CBI,L,79,81,,29,82,0.354,7,29,0.241,22,53,0.415,0.396,14,18,0.778,17,23,40,10,8,4,5,15,31,60,0.517,11,27,0.407,20,33,0.606,0.608,8,14,0.571,7,30,37,14,3,3,13,18
8160,Richmond,richmond,2023,1,1,2022-11-07,,VMI,REG (Non-Conf),W,69,48,,23,51,0.451,7,28,0.25,16,23,0.696,0.52,16,29,0.552,9,34,43,13,5,5,10,16,16,64,0.25,7,33,0.212,9,31,0.29,0.305,9,14,0.643,15,22,37,6,2,1,11,25
8161,Richmond,richmond,2023,2,2,2022-11-11,,Northern Iowa,REG (Non-Conf),W,68,55,,24,53,0.453,8,27,0.296,16,26,0.615,0.528,12,15,0.8,6,30,36,10,4,4,11,12,20,61,0.328,3,22,0.136,17,39,0.436,0.352,12,17,0.706,10,24,34,5,7,2,8,15
8162,Richmond,richmond,2023,3,3,2022-11-14,@,College of Charleston,REG (Non-Conf),L,90,92,OT,28,63,0.444,11,26,0.423,17,37,0.459,0.532,23,27,0.852,6,27,33,13,7,3,15,19,32,72,0.444,10,35,0.286,22,37,0.595,0.514,18,24,0.75,12,26,38,17,11,7,12,23
8163,Richmond,richmond,2023,4,4,2022-11-17,,Wichita State,REG (Non-Conf),L,53,56,,20,53,0.377,8,29,0.276,12,24,0.5,0.453,5,7,0.714,7,21,28,13,6,1,12,17,20,48,0.417,4,17,0.235,16,31,0.516,0.458,12,18,0.667,9,26,35,6,8,1,12,13
8164,Richmond,richmond,2023,5,5,2022-11-21,N,Syracuse,REG (Non-Conf),L,71,74,OT,27,66,0.409,13,31,0.419,14,35,0.4,0.508,4,9,0.444,18,22,40,16,5,0,14,12,30,63,0.476,7,18,0.389,23,45,0.511,0.532,7,11,0.636,8,13,21,11,10,9,6,12
8165,Richmond,richmond,2023,6,6,2022-11-22,N,Temple,REG (Non-Conf),W,61,49,,23,53,0.434,7,19,0.368,16,34,0.471,0.5,8,12,0.667,9,23,32,13,8,3,9,11,18,49,0.367,10,27,0.37,8,22,0.364,0.469,3,7,0.429,7,24,31,15,1,5,16,18
8166,Richmond,richmond,2023,7,7,2022-11-30,@,Toledo,REG (Non-Conf),L,67,90,,21,58,0.362,11,27,0.407,10,31,0.323,0.457,14,20,0.7,7,21,28,13,7,3,13,20,31,63,0.492,9,22,0.409,22,41,0.537,0.563,19,23,0.826,9,32,41,19,11,4,9,18
8167,Richmond,richmond,2023,8,8,2022-12-03,@,William & Mary,REG (Non-Conf),L,57,58,,21,52,0.404,9,24,0.375,12,28,0.429,0.49,6,7,0.857,6,19,25,14,5,7,9,10,23,51,0.451,9,21,0.429,14,30,0.467,0.539,3,4,0.75,4,22,26,13,6,1,10,12
8168,Richmond,richmond,2023,9,9,2022-12-10,,Drake,REG (Non-Conf),W,82,52,,30,55,0.545,5,18,0.278,25,37,0.676,0.591,17,22,0.773,3,38,41,9,7,2,13,19,18,56,0.321,3,21,0.143,15,35,0.429,0.348,13,18,0.722,4,23,27,5,6,3,13,21
8169,Richmond,richmond,2023,10,10,2022-12-13,,Fairleigh Dickinson,REG (Non-Conf),W,77,48,,29,55,0.527,13,31,0.419,16,24,0.667,0.645,6,7,0.857,5,34,39,19,5,4,14,6,19,61,0.311,7,27,0.259,12,34,0.353,0.369,3,4,0.75,7,20,27,12,10,0,10,13
8170,Richmond,richmond,2023,11,11,2022-12-17,N,Clemson,REG (Non-Conf),L,57,85,,21,51,0.412,7,22,0.318,14,29,0.483,0.48,8,15,0.533,1,25,26,9,5,2,15,15,32,66,0.485,12,26,0.462,20,40,0.5,0.576,9,13,0.692,10,26,36,20,9,5,8,13
8171,Richmond,richmond,2023,12,12,2022-12-21,,Bucknell,REG (Non-Conf),W,81,71,,30,60,0.5,14,26,0.538,16,34,0.471,0.617,7,9,0.778,5,19,24,17,6,1,6,14,25,51,0.49,11,23,0.478,14,28,0.5,0.598,10,18,0.556,8,24,32,13,3,3,13,13
8172,Richmond,richmond,2023,13,13,2022-12-28,,Coppin State,REG (Non-Conf),W,83,65,,27,54,0.5,11,28,0.393,16,26,0.615,0.602,18,24,0.75,5,28,33,19,8,2,8,13,24,54,0.444,8,22,0.364,16,32,0.5,0.519,9,13,0.692,4,24,28,8,4,0,13,22
8173,Richmond,richmond,2023,14,14,2022-12-31,@,George Mason,REG (Conf),L,58,62,,22,55,0.4,6,21,0.286,16,34,0.471,0.455,8,16,0.5,6,23,29,8,6,0,9,21,22,45,0.489,3,16,0.188,19,29,0.655,0.522,15,27,0.556,4,28,32,9,5,3,10,17
8174,Richmond,richmond,2023,15,15,2023-01-04,,George Washington,REG (Conf),W,73,63,,23,48,0.479,6,15,0.4,17,33,0.515,0.542,21,27,0.778,5,29,34,10,6,0,11,15,25,61,0.41,5,26,0.192,20,35,0.571,0.451,8,9,0.889,8,22,30,9,6,4,7,21
8175,Richmond,richmond,2023,16,16,2023-01-07,,Duquesne,REG (Conf),W,75,73,,24,57,0.421,7,25,0.28,17,32,0.531,0.482,20,30,0.667,13,23,36,14,2,1,6,16,27,62,0.435,11,31,0.355,16,31,0.516,0.524,8,9,0.889,10,24,34,14,2,2,9,25
8176,Richmond,richmond,2023,17,17,2023-01-11,@,Davidson,REG (Conf),W,61,57,,20,45,0.444,9,27,0.333,11,18,0.611,0.544,12,19,0.632,3,32,35,12,6,3,13,11,20,56,0.357,7,27,0.259,13,29,0.448,0.42,10,14,0.714,7,28,35,10,5,1,9,16
8177,Richmond,richmond,2023,18,18,2023-01-14,@,St. Bonaventure,REG (Conf),L,63,71,,19,50,0.38,8,28,0.286,11,22,0.5,0.46,17,21,0.81,5,24,29,12,4,3,15,20,22,58,0.379,8,21,0.381,14,37,0.378,0.448,19,23,0.826,6,25,31,7,6,3,8,18
8178,Richmond,richmond,2023,19,19,2023-01-17,,Rhode Island,REG (Conf),W,64,57,,24,55,0.436,4,19,0.211,20,36,0.556,0.473,12,14,0.857,7,28,35,5,8,4,10,9,21,54,0.389,8,22,0.364,13,32,0.406,0.463,7,8,0.875,5,24,29,10,6,5,13,16
8179,Richmond,richmond,2023,20,20,2023-01-20,,VCU,REG (Conf),L,62,74,,19,51,0.373,7,25,0.28,12,26,0.462,0.441,17,21,0.81,6,21,27,10,8,4,15,17,26,55,0.473,8,22,0.364,18,33,0.545,0.545,14,17,0.824,8,27,35,13,10,4,16,19
8180,Richmond,richmond,2023,21,21,2023-01-25,@,Massachusetts,REG (Conf),L,76,85,,22,57,0.386,11,30,0.367,11,27,0.407,0.482,21,25,0.84,7,23,30,15,5,0,7,20,25,58,0.431,11,23,0.478,14,35,0.4,0.526,24,28,0.857,8,28,36,18,3,4,7,20
8181,Richmond,richmond,2023,22,22,2023-01-28,@,Dayton,REG (Conf),L,60,86,,26,60,0.433,4,18,0.222,22,42,0.524,0.467,4,5,0.8,4,19,23,12,3,0,9,5,34,60,0.567,14,27,0.519,20,33,0.606,0.683,4,4,1.0,4,26,30,25,5,3,7,10
8182,Richmond,richmond,2023,23,23,2023-02-01,,St. Bonaventure,REG (Conf),L,62,66,,18,48,0.375,5,24,0.208,13,24,0.542,0.427,21,22,0.955,4,25,29,11,5,3,11,18,22,47,0.468,8,16,0.5,14,31,0.452,0.553,14,22,0.636,5,26,31,10,5,3,13,15
8183,Richmond,richmond,2023,24,24,2023-02-05,,Fordham,REG (Conf),W,68,58,,20,43,0.465,6,12,0.5,14,31,0.452,0.535,22,28,0.786,4,24,28,5,5,2,13,18,21,52,0.404,4,18,0.222,17,34,0.5,0.442,12,18,0.667,8,22,30,7,8,2,14,24
8184,Richmond,richmond,2023,25,25,2023-02-08,@,George Washington,REG (Conf),L,105,107,2OT,37,72,0.514,12,32,0.375,25,40,0.625,0.597,19,25,0.76,10,21,31,16,7,3,6,20,40,72,0.556,14,29,0.483,26,43,0.605,0.653,13,21,0.619,10,29,39,22,5,2,12,23
8185,Richmond,richmond,2023,26,26,2023-02-11,,Loyola Chicago,REG (Conf),W,74,71,,26,48,0.542,6,19,0.316,20,29,0.69,0.604,16,19,0.842,4,21,25,14,9,1,16,13,27,52,0.519,10,26,0.385,17,26,0.654,0.615,7,11,0.636,4,20,24,15,7,2,15,21
8186,Richmond,richmond,2023,27,27,2023-02-15,@,La Salle,REG (Conf),L,62,68,,25,57,0.439,4,22,0.182,21,35,0.6,0.474,8,12,0.667,4,20,24,14,3,2,5,19,26,56,0.464,4,16,0.25,22,40,0.55,0.5,12,17,0.706,7,30,37,11,3,1,8,14
8187,Richmond,richmond,2023,28,28,2023-02-21,,Saint Louis,REG (Conf),W,81,78,,24,54,0.444,17,37,0.459,7,17,0.412,0.602,16,20,0.8,7,21,28,15,5,0,9,10,32,60,0.533,8,20,0.4,24,40,0.6,0.6,6,7,0.857,7,26,33,22,6,1,12,18
8188,Richmond,richmond,2023,29,29,2023-02-24,@,VCU,REG (Conf),L,58,73,,22,51,0.431,4,22,0.182,18,29,0.621,0.471,10,17,0.588,5,20,25,7,3,3,10,18,28,62,0.452,6,19,0.316,22,43,0.512,0.5,11,16,0.688,10,24,34,16,7,5,6,16
8189,Richmond,richmond,2023,30,30,2023-03-01,@,Saint Joseph's,REG (Conf),L,67,83,,26,63,0.413,7,27,0.259,19,36,0.528,0.468,8,11,0.727,7,22,29,14,3,1,10,12,29,61,0.475,11,34,0.324,18,27,0.667,0.566,14,17,0.824,7,28,35,12,7,3,8,13
8190,Richmond,richmond,2023,31,31,2023-03-04,,George Mason,REG (Conf),L,60,62,,17,45,0.378,5,17,0.294,12,28,0.429,0.433,21,30,0.7,8,18,26,9,7,1,12,19,23,50,0.46,4,20,0.2,19,30,0.633,0.5,12,16,0.75,5,23,28,11,4,1,12,24
8191,Richmond,richmond,2023,32,32,2023-03-07,N,Massachusetts,CTOURN,W,71,38,,27,58,0.466,8,22,0.364,19,36,0.528,0.534,9,11,0.818,3,31,34,16,11,5,12,15,15,63,0.238,1,16,0.063,14,47,0.298,0.246,7,10,0.7,15,26,41,6,7,4,18,17
8192,Richmond,richmond,2023,33,33,2023-03-08,N,George Mason,CTOURN,L,57,62,,21,50,0.42,1,12,0.083,20,38,0.526,0.43,14,15,0.933,2,19,21,5,5,5,8,19,20,50,0.4,6,19,0.316,14,31,0.452,0.46,16,18,0.889,5,25,30,8,3,0,12,13
8193,Rider,rider,2023,1,1,2022-11-08,@,Providence,REG (Non-Conf),L,65,66,,24,58,0.414,9,14,0.643,15,44,0.341,0.491,8,10,0.8,7,25,32,14,5,2,13,29,18,50,0.36,4,19,0.211,14,31,0.452,0.4,26,43,0.605,13,23,36,10,10,8,8,15
8194,Rider,rider,2023,2,2,2022-11-12,,TCNJ,REG (Non-Conf),W,87,50,,36,71,0.507,6,17,0.353,30,54,0.556,0.549,9,12,0.75,12,28,40,13,12,5,4,17,19,51,0.373,6,27,0.222,13,24,0.542,0.431,6,10,0.6,5,20,25,14,2,1,16,11
8195,Rider,rider,2023,3,3,2022-11-18,N,Stetson,REG (Non-Conf),L,68,78,,25,67,0.373,6,21,0.286,19,46,0.413,0.418,12,16,0.75,11,22,33,13,4,4,6,13,27,64,0.422,12,29,0.414,15,35,0.429,0.516,12,20,0.6,10,23,33,13,6,5,7,16
8196,Rider,rider,2023,4,4,2022-11-19,N,Central Arkansas,REG (Non-Conf),L,85,90,,29,60,0.483,5,18,0.278,24,42,0.571,0.525,22,25,0.88,9,19,28,12,6,1,19,26,28,53,0.528,11,25,0.44,17,28,0.607,0.632,23,32,0.719,6,16,22,12,8,2,15,22
8197,Rider,rider,2023,5,5,2022-11-22,@,Rutgers,REG (Non-Conf),L,46,76,,15,60,0.25,2,18,0.111,13,42,0.31,0.267,14,20,0.7,15,21,36,5,7,1,14,25,26,58,0.448,5,15,0.333,21,43,0.488,0.491,19,32,0.594,13,28,41,16,10,7,9,18
8198,Rider,rider,2023,6,6,2022-11-30,,Monmouth,REG (Non-Conf),W,88,62,,30,52,0.577,8,18,0.444,22,34,0.647,0.654,20,27,0.741,3,26,29,15,5,7,11,25,20,57,0.351,6,17,0.353,14,40,0.35,0.404,16,29,0.552,12,20,32,15,7,1,12,23
8199,Rider,rider,2023,7,7,2022-12-03,@,Mount St. Mary's,REG (Conf),W,68,65,,22,58,0.379,6,15,0.4,16,43,0.372,0.431,18,23,0.783,11,16,27,7,8,1,10,18,23,51,0.451,9,18,0.5,14,33,0.424,0.539,10,12,0.833,10,21,31,13,2,1,17,15
8200,Rider,rider,2023,8,8,2022-12-07,@,Stonehill,REG (Non-Conf),W,78,67,,29,62,0.468,6,18,0.333,23,44,0.523,0.516,14,17,0.824,12,29,41,16,2,2,11,16,23,54,0.426,13,33,0.394,10,21,0.476,0.546,8,14,0.571,4,21,25,13,7,3,11,15
8201,Rider,rider,2023,9,9,2022-12-19,,Delaware,REG (Non-Conf),L,59,60,,25,60,0.417,7,20,0.35,18,40,0.45,0.475,2,5,0.4,12,26,38,15,5,2,8,17,23,54,0.426,7,24,0.292,16,30,0.533,0.491,7,11,0.636,8,21,29,9,5,4,8,10
8202,Rider,rider,2023,10,10,2022-12-22,,Marist,REG (Conf),W,77,71,,29,59,0.492,6,14,0.429,23,45,0.511,0.542,13,17,0.765,8,23,31,9,5,2,8,11,26,62,0.419,12,31,0.387,14,31,0.452,0.516,7,12,0.583,13,23,36,12,5,3,11,15
